Unnamed: 0,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price,Car_Age,Market_Segment
175,CHERY,QQ,2006,800.0,Manual,Petrol,209000.0,Kalutara,2025-01-17,No Leasing,USED,Not_Available,Available,Not_Available,Available,11.75,19,1
176,CHERY,QQ,2006,800.0,Manual,Petrol,209000.0,Galle,2025-01-14,No Leasing,USED,Available,Available,Available,Available,11.0,19,1
177,CHERY,QQ,2007,800.0,Manual,Petrol,198000.0,Badulla,2025-01-07,No Leasing,USED,Available,Available,Available,Available,14.0,18,1
178,CHERY,QQ,2008,800.0,Manual,Petrol,187000.0,Ampara,2025-01-07,No Leasing,USED,Available,Available,Available,Available,14.5,17,1
179,CHERY,QQ,2012,800.0,Manual,Petrol,143000.0,Kurunegala,2025-01-07,No Leasing,USED,Available,Available,Available,Available,15.75,13,2
180,CHERY,QQ,2008,800.0,Automatic,Petrol,187000.0,Horana,2025-01-27,Ongoing Lease,USED,Available,Available,Available,Available,14.5,17,1
181,CHERY,QQ,2011,800.0,Manual,Petrol,154000.0,Moratuwa,2025-01-25,No Leasing,USED,Available,Available,Available,Available,8.575000000000001,14,2
182,CHERY,QQ,2007,800.0,Manual,Petrol,198000.0,Polonnaruwa,2025-01-20,No Leasing,USED,Available,Available,Available,Available,16.75,18,1
183,CHERY,QQ,2006,800.0,Manual,Petrol,209000.0,Gampaha,2025-01-19,No Leasing,USED,Available,Available,Available,Available,12.25,19,1
184,CHERY,QQ,2007,800.0,Manual,Petrol,198000.0,Minuwangoda,2025-01-19,No Leasing,USED,Available,Available,Available,Available,12.5,18,1
185,CHERY,QQ,2007,800.0,Manual,Petrol,198000.0,Dompe,2025-01-05,No Leasing,USED,Available,Available,Available,Available,12.85,18,1
186,CHERY,QQ,2008,798.0,Manual,Petrol,187000.0,Boralesgamuwa,2025-01-05,No Leasing,USED,Not_Available,Available,Available,Available,18.375,17,1
187,CHERY,QQ,2007,800.0,Manual,Petrol,198000.0,Hatton,2024-12-26,No Leasing,USED,Available,Available,Available,Available,12.6,18,1
188,CHERY,QQ,2012,800.0,Manual,Petrol,143000.0,Gampaha,2024-12-21,No Leasing,USED,Available,Available,Available,Available,14.2,13,2
189,CHERY,QQ,2006,812.0,Manual,Petrol,209000.0,Mirigama,2024-12-21,No Leasing,USED,Available,Available,Available,Available,12.25,19,1
190,CHERY,QQ,2007,800.0,Manual,Petrol,198000.0,Kandy,2024-12-21,No Leasing,USED,Available,Available,Available,Available,13.48,18,1
191,CHERY,QQ,2017,800.0,Manual,Petrol,88000.0,Kadawatha,2024-12-21,No Leasing,USED,Available,Available,Available,Available,17.95,8,2
192,CHERY,QQ,2007,800.0,Manual,Petrol,198000.0,Gampola,2024-12-20,No Leasing,USED,Available,Available,Available,Available,12.85,18,1
193,CHERY,QQ,2009,798.0,Manual,Petrol,176000.0,Polonnaruwa,2024-12-17,No Leasing,USED,Available,Available,Available,Available,12.4,16,1
194,CHERY,QQ,2009,800.0,Manual,Petrol,176000.0,Matara,2024-12-16,No Leasing,USED,Available,Available,Available,Available,14.95,16,1
195,CHERY,QQ,2011,800.0,Manual,Petrol,154000.0,Bandarawela,2024-12-13,No Leasing,USED,Available,Available,Not_Available,Available,13.85,14,2
196,CHERY,QQ,2010,670.0,Manual,Petrol,165000.0,Gampaha,2024-12-10,No Leasing,USED,Not_Available,Not_Available,Available,Available,18.375,15,2
197,CHERY,QQ,2007,800.0,Manual,Petrol,198000.0,Beruwala,2024-12-09,No Leasing,USED,Available,Available,Available,Not_Available,12.5,18,1
198,CHERY,QQ,2007,800.0,Manual,Petrol,198000.0,Warakapola,2024-12-05,No Leasing,USED,Available,Available,Available,Available,14.5,18,1
199,CHERY,QQ,2009,800.0,Manual,Petrol,176000.0,Hanwella,2024-12-04,No Leasing,USED,Available,Available,Available,Available,15.0,16,1
200,CHERY,QQ 308,2007,800.0,Manual,Petrol,198000.0,Badulla,2025-01-16,No Leasing,USED,Available,Available,Available,Available,13.0,18,1
201,CHERY,QQ 308,2007,833.0,Manual,Petrol,198000.0,Kalutara,2025-01-28,No Leasing,USED,Available,Available,Available,Available,13.0,18,1
202,CHERY,QQ 308,2006,800.0,Manual,Petrol,209000.0,Polonnaruwa,2025-01-21,No Leasing,USED,Available,Available,Available,Available,13.25,19,1
203,CHERY,QQ 308,2011,900.0,Manual,Petrol,154000.0,Padukka,2024-12-10,No Leasing,USED,Available,Available,Available,Available,13.75,14,2
204,CHEVROLET,AVEO,2007,1400.0,Manual,Petrol,198000.0,Balangoda,2025-01-30,No Leasing,USED,Not_Available,Available,Not_Available,Available,31.0,18,1
205,CHEVROLET,AVEO,2008,1200.0,Manual,Petrol,187000.0,Galle,2025-01-22,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,23.75,17,1
206,CHEVROLET,AVEO,2008,1400.0,Manual,Petrol,187000.0,Ampara,2024-12-31,No Leasing,USED,Available,Available,Available,Available,35.5,17,1
207,CHEVROLET,AVEO UVA LT,2007,1100.0,Manual,Petrol,198000.0,Minuwangoda,2024-12-21,No Leasing,USED,Available,Available,Not_Available,Available,27.0,18,1
208,CHEVROLET,BEAT,2011,1200.0,Manual,Petrol,154000.0,Kiribathgoda,2024-12-04,No Leasing,USED,Available,Available,Not_Available,Available,27.5,14,2
209,CHEVROLET,CRUZE,2003,1300.0,Automatic,Petrol,242000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,35.5,22,1
210,CHEVROLET,CRUZE,2003,1300.0,Automatic,Petrol,242000.0,Moratuwa,2025-02-05,No Leasing,USED,Available,Available,Available,Available,34.85,22,1
211,CHEVROLET,CRUZE,2002,1300.0,Automatic,Petrol,253000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,35.85,23,1
212,CHEVROLET,CRUZE,2004,1320.0,Automatic,Petrol,231000.0,Colombo,2025-02-04,No Leasing,USED,Available,Available,Available,Not_Available,37.375,21,1
213,CHEVROLET,CRUZE,2003,1320.0,Automatic,Petrol,242000.0,Gampaha,2025-02-03,No Leasing,USED,Available,Available,Available,Available,39.5,22,1
214,CHEVROLET,CRUZE,2002,1320.0,Automatic,Petrol,253000.0,Malabe,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Available,39.9,23,1
215,CHEVROLET,CRUZE,2006,1300.0,Automatic,Petrol,209000.0,Colombo,2025-02-02,No Leasing,USED,Available,Available,Available,Available,37.0,19,1
216,CHEVROLET,CRUZE,2004,1300.0,Automatic,Petrol,231000.0,Badulla,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Available,37.375,21,1
217,CHEVROLET,CRUZE,2002,1300.0,Automatic,Petrol,253000.0,Kurunegala,2025-01-31,No Leasing,USED,Available,Available,Available,Available,36.75,23,1
218,CHEVROLET,CRUZE,2004,1320.0,Automatic,Petrol,231000.0,Kelaniya,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Available,36.0,21,1
219,CHEVROLET,CRUZE,2004,1330.0,Automatic,Petrol,231000.0,Kadawatha,2025-01-30,No Leasing,USED,Available,Available,Available,Available,35.75,21,1
220,CHEVROLET,CRUZE,2006,1300.0,Automatic,Petrol,209000.0,Kegalle,2025-01-17,No Leasing,USED,Available,Available,Available,Available,37.5,19,1
221,CHEVROLET,CRUZE,2003,1320.0,Automatic,Petrol,242000.0,Nuwara-Eliya,2025-01-15,No Leasing,USED,Available,Available,Available,Available,37.9,22,1
222,CHEVROLET,CRUZE,2006,1300.0,Automatic,Petrol,209000.0,Horana,2025-01-14,No Leasing,NEW,Available,Available,Not_Available,Available,39.0,19,1
223,CHEVROLET,CRUZE,2004,1320.0,Automatic,Petrol,231000.0,Malabe,2025-01-11,No Leasing,USED,Available,Available,Available,Not_Available,37.375,21,1
224,CHEVROLET,CRUZE,2004,1300.0,Automatic,Petrol,231000.0,Kurunegala,2025-01-06,No Leasing,USED,Available,Available,Available,Available,39.5,21,1
225,CHEVROLET,CRUZE,2004,1300.0,Automatic,Petrol,231000.0,Gampaha,2025-01-05,No Leasing,USED,Available,Available,Available,Available,37.0,21,1
226,CHEVROLET,CRUZE,2004,1320.0,Automatic,Petrol,231000.0,Colombo,2025-01-27,No Leasing,USED,Available,Not_Available,Not_Available,Available,37.0,21,1
227,CHEVROLET,CRUZE,2002,1300.0,Automatic,Petrol,253000.0,Mirigama,2025-01-27,No Leasing,USED,Available,Available,Available,Available,35.0,23,1
228,CHEVROLET,CRUZE,2003,1320.0,Automatic,Petrol,242000.0,Polonnaruwa,2025-01-26,No Leasing,USED,Available,Available,Available,Available,36.5,22,1
229,CHEVROLET,CRUZE,2003,1300.0,Automatic,Petrol,242000.0,Nugegoda,2025-01-25,No Leasing,USED,Available,Available,Available,Available,37.9,22,1
230,CHEVROLET,CRUZE,2004,1300.0,Automatic,Petrol,231000.0,Kandy,2025-01-22,No Leasing,USED,Available,Available,Available,Available,39.0,21,1
231,CHEVROLET,CRUZE,2002,1300.0,Manual,Petrol,253000.0,Mirigama,2024-12-18,No Leasing,USED,Available,Available,Available,Available,36.875,23,1
232,CHEVROLET,CRUZE,2003,1300.0,Automatic,Petrol,242000.0,Gampaha,2024-12-15,No Leasing,USED,Available,Available,Available,Available,39.9,22,1
233,CHEVROLET,CRUZE GM,2005,1300.0,Automatic,Petrol,220000.0,Matugama,2025-02-04,No Leasing,USED,Available,Available,Available,Available,35.0,20,1
234,CHEVROLET,CRUZE GM,2004,1320.0,Automatic,Petrol,231000.0,Malabe,2025-02-03,No Leasing,USED,Available,Available,Available,Available,41.33125000000002,21,1
235,CHEVROLET,CRUZE GM,2003,1300.0,Automatic,Petrol,242000.0,Dehiwala-Mount-Lavinia,2025-01-14,No Leasing,USED,Available,Available,Available,Available,37.9,22,1
236,CHEVROLET,CRUZE GM,2005,1319.0,Automatic,Petrol,220000.0,Hatton,2025-01-07,No Leasing,USED,Available,Available,Available,Available,37.95,20,1
237,CHEVROLET,CRUZE GM LIMITED,2004,1300.0,Automatic,Petrol,231000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,39.5,21,1
238,CHEVROLET,CRUZE JAPAN GM SPORT,2004,1300.0,Automatic,Petrol,231000.0,Kadawatha,2025-02-03,No Leasing,USED,Available,Available,Available,Available,38.5,21,1
239,CHEVROLET,SPORT,2012,1200.0,Manual,Petrol,143000.0,Kesbewa,2025-02-01,No Leasing,USED,Available,Available,Available,Available,325.0,13,0
240,CHEVROLET,UVA AVEO LT,2007,1198.0,Manual,Petrol,198000.0,Colombo,2024-12-18,No Leasing,USED,Available,Available,Not_Available,Available,28.0,18,1
241,CHEVROLET,UVA HACHBACK,2008,1300.0,Manual,Petrol,187000.0,Ratnapura,2025-01-03,No Leasing,USED,Available,Available,Not_Available,Available,25.0,17,1
242,CITROEN,E-C4,2024,1500.0,Manual,Electric,11000.0,Kotte,2024-12-31,No Leasing,NEW,Available,Available,Available,Available,228.5,1,0
243,DAEWOO,CIELO,1996,1500.0,Manual,Petrol,319000.0,Gampaha,2025-01-17,No Leasing,USED,Available,Available,Not_Available,Available,9.85,29,1
244,DAEWOO,DAEWOO,1996,1500.0,Automatic,Petrol,319000.0,Kurunegala,2025-01-10,Ongoing Lease,USED,Available,Available,Not_Available,Available,17.5,29,1
245,DAEWOO,DAEWOO,1987,1234.0,Manual,Petrol,418000.0,Kurunegala,2024-12-08,No Leasing,USED,Available,Available,Available,Not_Available,4.25,38,3
246,DAEWOO,ESPERO GLXI KOREA,2001,1500.0,Manual,Petrol,264000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Available,Available,19.75,24,1
247,DAEWOO,KALOS,2003,1500.0,Automatic,Petrol,242000.0,Colombo,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Available,30.0,22,1
248,DAEWOO,LANOS,2002,1500.0,Manual,Petrol,253000.0,Kottawa,2024-12-11,No Leasing,USED,Available,Available,Available,Available,18.5,23,1
249,DAEWOO,LEGANZA,2002,2000.0,Automatic,Petrol,253000.0,Kandy,2025-02-03,No Leasing,USED,Available,Available,Available,Available,20.0,23,1
250,DAEWOO,LEGANZA,2000,2198.0,Manual,Petrol,275000.0,Ragama,2024-12-19,No Leasing,USED,Available,Available,Available,Available,13.5,25,1
251,DAEWOO,MATIZ,1999,800.0,Manual,Petrol,286000.0,Kadawatha,2025-01-25,No Leasing,USED,Available,Available,Available,Available,12.75,26,1
252,DAEWOO,MATIZ,2001,800.0,Automatic,Petrol,264000.0,Horana,2024-12-07,No Leasing,USED,Available,Available,Not_Available,Available,17.75,24,1
253,DAEWOO,NUBIRA,2000,1568.0,Automatic,Petrol,275000.0,Panadura,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,17.95,25,1
254,DAEWOO,NUBIRA,1999,1500.0,Manual,Petrol,286000.0,Kurunegala,2025-02-04,No Leasing,USED,Available,Available,Available,Available,20.25,26,1
255,DAEWOO,NUBIRA,2002,1499.0,Automatic,Petrol,253000.0,Colombo,2025-01-31,No Leasing,USED,Available,Available,Available,Available,16.5,23,1
256,DAEWOO,RACER,1995,1500.0,Manual,Petrol,330000.0,Chilaw,2025-01-23,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.25,30,3
257,DAEWOO,RACER,1994,1500.0,Manual,Petrol,341000.0,Pannala,2024-12-05,No Leasing,USED,Available,Available,Available,Not_Available,10.0,31,3
258,DAEWOO,RACER GTI SPORT,1994,1500.0,Manual,Petrol,341000.0,Ratnapura,2025-02-04,No Leasing,USED,Available,Available,Available,Available,12.75,31,3
259,DAIHATSU,BOOM,2004,1000.0,Automatic,Petrol,231000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,41.75,21,1
260,DAIHATSU,CHARADE,1986,1200.0,Manual,Diesel,429000.0,Negombo,2025-01-16,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.5,39,3
261,DAIHATSU,CHARADE,1991,1000.0,Manual,Petrol,374000.0,Matara,2025-01-11,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.0,34,3
262,DAIHATSU,CHARADE,1987,990.0,Manual,Petrol,418000.0,Kegalle,2025-01-24,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.0,38,3
263,DAIHATSU,CHARADE,1989,1000.0,Manual,Diesel,396000.0,Balangoda,2025-01-24,No Leasing,USED,Available,Available,Available,Available,11.8,36,3
264,DAIHATSU,CHARADE,1987,1000.0,Manual,Petrol,418000.0,Gampola,2025-01-19,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,11.5,38,3
265,DAIHATSU,CHARADE,1989,1000.0,Manual,Petrol,396000.0,Maharagama,2025-01-02,No Leasing,USED,Available,Available,Not_Available,Available,7.8,36,3
266,DAIHATSU,CHARADE,1989,990.0,Manual,Diesel,396000.0,Balangoda,2024-12-24,No Leasing,USED,Not_Available,Available,Available,Available,11.8,36,3
267,DAIHATSU,CHARADE,1989,1000.0,Manual,Diesel,396000.0,Avissawella,2024-12-24,No Leasing,USED,Available,Available,Not_Available,Not_Available,8.75,36,3
268,DAIHATSU,CHARADE,2006,1500.0,Automatic,Petrol,209000.0,Rajagiriya,2024-12-24,No Leasing,USED,Available,Available,Available,Available,19.53125,19,1
269,DAIHATSU,CHARADE,1986,1000.0,Manual,Diesel,429000.0,Horana,2024-12-15,No Leasing,USED,Not_Available,Not_Available,Not_Available,Available,9.0,39,3
270,DAIHATSU,CHARADE,1989,1113.0,Manual,Diesel,396000.0,Kaduwela,2024-12-15,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.9,36,3
271,DAIHATSU,CHARADE,1996,1500.0,Automatic,Petrol,319000.0,Kurunegala,2024-12-15,No Leasing,USED,Available,Available,Available,Available,19.53125,29,1
272,DAIHATSU,CHARADE G100,1991,990.0,Manual,Petrol,374000.0,Badulla,2025-01-02,No Leasing,USED,Available,Available,Not_Available,Not_Available,12.5,34,3
273,DAIHATSU,CHARADE G100S,1987,1000.0,Manual,Petrol,418000.0,Divulapitiya,2025-01-30,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.5,38,3
274,DAIHATSU,CHARADE G100S,1987,990.0,Manual,Petrol,418000.0,Embilipitiya,2025-01-14,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.95,38,3
275,DAIHATSU,CHARADE G101S,1989,1000.0,Manual,Diesel,396000.0,Kandy,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Available,8.0,36,3
276,DAIHATSU,CHARADE G101S,1989,1000.0,Manual,Diesel,396000.0,Kandy,2025-01-29,No Leasing,USED,Available,Available,Not_Available,Available,8.0,36,3
277,DAIHATSU,CHARADE G11,1985,1000.0,Manual,Petrol,440000.0,Kurunegala,2024-12-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.5,40,3
278,DAIHATSU,CHARADE G200S,1997,1300.0,Manual,Petrol,308000.0,Dompe,2024-12-14,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,15.0,28,1
279,DAIHATSU,CHARMANT,1985,1290.0,Manual,Petrol,440000.0,Gampaha,2024-12-11,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.5,40,3
280,DAIHATSU,COPEN,2015,650.0,Automatic,Petrol,110000.0,Colombo,2024-12-27,No Leasing,USED,Available,Available,Available,Available,58.0,10,2
281,DAIHATSU,COPEN X PLAY,2015,660.0,Automatic,Petrol,110000.0,Kelaniya,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Available,67.0,10,2
282,DAIHATSU,CUORE,1997,850.0,Manual,Petrol,308000.0,Matara,2025-01-29,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.9,28,1
283,DAIHATSU,CUORE,1994,825.0,Manual,Petrol,341000.0,Divulapitiya,2025-01-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,16.75,31,3
284,DAIHATSU,CUORE,1991,800.0,Manual,Petrol,374000.0,Kuliyapitiya,2025-01-20,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.5,34,3
285,DAIHATSU,CUORE,1997,825.0,Manual,Petrol,308000.0,Negombo,2024-12-23,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.25,28,1
286,DAIHATSU,CUOREMIRA,1997,850.0,Manual,Petrol,308000.0,Colombo,2025-01-30,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.5,28,1
287,DAIHATSU,DAIHATSU,1982,1300.0,Manual,Diesel,473000.0,Elpitiya,2025-01-01,No Leasing,USED,Available,Available,Available,Available,9.5,43,3
288,DAIHATSU,G101S,1994,990.0,Manual,Diesel,341000.0,Ja-Ela,2025-01-23,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.5,31,3
289,DAIHATSU,JAPAN,1996,847.0,Manual,Petrol,319000.0,Matugama,2024-12-17,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,14.5,29,1
290,DAIHATSU,MINI HUMMER,2009,650.0,Automatic,Petrol,176000.0,Kandy,2025-02-02,No Leasing,USED,Available,Available,Available,Available,49.75,16,2
291,DAIHATSU,MIRA,1997,847.0,Manual,Petrol,308000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,40.6875,28,1
292,DAIHATSU,MIRA,2015,650.0,Automatic,Petrol,110000.0,Pannipitiya,2025-02-05,No Leasing,USED,Available,Available,Available,Available,51.0,10,2
293,DAIHATSU,MIRA,2015,650.0,Automatic,Petrol,110000.0,Pannipitiya,2025-02-05,No Leasing,USED,Available,Available,Available,Available,50.75,10,2
294,DAIHATSU,MIRA,2017,650.0,Automatic,Petrol,88000.0,Colombo,2025-02-03,No Leasing,USED,Available,Available,Available,Available,59.6,8,2
295,DAIHATSU,MIRA,2017,650.0,Automatic,Petrol,88000.0,Malabe,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Available,59.9,8,2
296,DAIHATSU,MIRA,1997,890.0,Manual,Petrol,308000.0,Dehiwala-Mount-Lavinia,2025-02-02,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,40.6875,28,1
297,DAIHATSU,MIRA,2024,650.0,Automatic,Petrol,11000.0,Dankotuwa,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Available,59.5,1,2
298,DAIHATSU,MIRA,2002,1000.0,Automatic,Petrol,253000.0,Kadawatha,2025-02-01,No Leasing,USED,Available,Available,Available,Available,40.6875,23,1
299,DAIHATSU,MIRA,2016,650.0,Automatic,Petrol,99000.0,Pannipitiya,2025-02-01,No Leasing,USED,Available,Available,Available,Available,54.375,9,2
300,DAIHATSU,MIRA,2015,650.0,Automatic,Petrol,110000.0,Pannipitiya,2025-02-01,No Leasing,USED,Available,Available,Available,Available,51.0,10,2
301,DAIHATSU,MIRA,2019,650.0,Automatic,Petrol,66000.0,Malabe,2025-02-01,No Leasing,USED,Available,Available,Available,Available,59.9,6,2
302,DAIHATSU,MIRA,2017,650.0,Automatic,Petrol,88000.0,Galle,2025-01-30,No Leasing,USED,Available,Available,Available,Available,59.6,8,2
303,DAIHATSU,MIRA,2016,650.0,Automatic,Petrol,99000.0,Kottawa,2025-01-29,No Leasing,USED,Available,Available,Available,Available,53.0,9,2
304,DAIHATSU,MIRA,2015,650.0,Automatic,Petrol,110000.0,Kottawa,2025-01-29,No Leasing,USED,Available,Available,Available,Available,52.5,10,2
305,DAIHATSU,MIRA,2017,660.0,Automatic,Petrol,88000.0,Kandy,2025-01-18,No Leasing,NEW,Available,Available,Available,Available,59.6,8,2
306,DAIHATSU,MIRA,2015,650.0,Automatic,Petrol,110000.0,Nittambuwa,2025-01-11,No Leasing,USED,Available,Available,Not_Available,Available,52.0,10,2
307,DAIHATSU,MIRA,1996,650.0,Manual,Petrol,319000.0,Gampaha,2025-01-07,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,40.6875,29,1
308,DAIHATSU,MIRA,2016,660.0,Automatic,Petrol,99000.0,Colombo,2025-01-07,No Leasing,USED,Available,Available,Available,Available,54.375,9,2
309,DAIHATSU,MIRA,2017,660.0,Automatic,Petrol,88000.0,Gampaha,2025-01-26,No Leasing,USED,Available,Available,Not_Available,Available,56.75,8,2
310,DAIHATSU,MIRA,2015,650.0,Automatic,Petrol,110000.0,Kottawa,2025-01-26,No Leasing,USED,Available,Available,Available,Available,52.5,10,2
311,DAIHATSU,MIRA,2004,660.0,Automatic,Petrol,231000.0,Negombo,2025-01-25,No Leasing,USED,Available,Available,Available,Available,40.6875,21,1
